Name,Postcode,Phone number,Website,Email,Found on page
Norley Hall Care Home,WN5 9LP,1942224334,https://www.millennium-care.co.uk,info@millennium-care.co.uk,https://www.millennium-care.co.uk
Lakeside Nursing & Residential Home,WN1 2XN,1257422931,https://www.millennium-care.co.uk,info@millennium-care.co.uk,https://www.millennium-care.co.uk
Rosemanor 2 Residential Care Home,CR8 2LR,2084063113,https://www.rosemanor.co.uk,,
Thornhill House,S73 9LG,1226751703,https://www.stronglifecare.co.uk,ch.manager@slc.care,https://www.stronglifecare.co.uk
Worksop Home,S81 0TD,1158223000,https://www.nardushealthcare.co.uk,info@nardushealthcare.co.uk,https://www.nardushealthcare.co.uk
Five Bells Residential Care Home,NG34 0SF,1529497412,https://www.compleatcare.co.uk,,
Watermeadow Grange,EX3 0FF,,https://www.cinnamoncc.com,Care-Home-Catering-Awards-2024-Finalists@2x-320x274.jpg,https://www.cinnamoncc.com
Hallmark Midford Manor Luxury Care Home,BA2 5RF,1225430300,https://www.hallmarkcarehomes.co.uk,,
Meols Drive Care Home with Nursing,CH47 4AQ,1516327010,https://www.mentalhealthcare-uk.com,hello@mhc-uk.com,https://www.mentalhealthcare-uk.com
Kibworth Court,LE8 0LG,1162792828,https://www.newbloom.co.uk,admin@newbloom.co.uk,https://www.newbloom.co.uk/contact
Framland,LE13 1RH,1664564922,https://www.newbloom.co.uk,admin@newbloom.co.uk,https://www.newbloom.co.uk/contact
Jason Hylton Court,DE11 9BJ,1283552096,https://www.jasonhyltoncourt.co.uk,info@jasonhyltoncourt.co.uk,https://www.jasonhyltoncourt.co.uk
Elm House Nursing Home,PR9 9PR,1704228688,https://www.elmhousenursing.co.uk,,
Spencer House Care Home,NN1 5BU,1604619960,https://www.averyhealthcare.co.uk/care-homes/northamptonshire/northampton/spencer-house/,,
Woodlands Farmhouse,TA3 6DF,1823480640,https://www.woodlandsresidentialcare.com,,
Falcon House (ECHO) Limited,ST17 9EU,7917976076,https://www.echouk.net,enquiry@echouk.net,https://www.echouk.net
The Manor Exminster,EX6 8AP,1392824063,https://www.stone-haven.co.uk,info@stone-haven.co.uk,https://www.stone-haven.co.uk
Shire Oaks Court,WS8 7BP,1922351300,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Hummingbird Care Home LLP,TA3 7RE,1823602776,https://www.hummingbirdcare.co.uk,,
Hylton Grange,SR4 0HG,1915241400,https://www.exemplarhc.com,referrals@exemplarhc.com,https://www.exemplarhc.com
Spring Cottage,BB12 7BS,,https://www.springcottagescare.co.uk,,
Woodstock Nursing Home,GL4 3TD,1452616291,https://www.coatewatercare.co.uk,enquiries@coatewatercare.co.uk,https://www.coatewatercare.co.uk/contact
Alliston House,E17 9RX,2085204984,https://www.lbwf.gov.uk,,
Snaith Hall Care Home,DN14 9JR,1405862191,https://www.snaithhallcarehome.co.uk,,
Cherrybrook Care Home,BD4 8RD,1274068900,https://www.allsaintscare.co.uk,,
Apex Care Centre,LN12 1BP,1507478856,https://www.careplushomes.com,,
Fairplay - Home Based Support Service,S40 1NP,1246203963,https://www.fair-play.co.uk,,
The Brambles Rest Home,PR4 4AY,1772614533,https://www.thebramblesresthome.co.uk,info@swillbrookhouse.co.uk,https://www.thebramblesresthome.co.uk
St Martin's Nursing Home,B73 5NR,1213211789,https://www.stmartins-nursinghome.co.uk,,
Friary House,DT4 7PY,1305782574,https://www.friarycare.co.uk,,
Picktree Court Care Home,DH3 3SP,1913875371,https://www.premiercarehomes.co.uk,info@picktreecourtcarehome.co.uk,https://www.premiercarehomes.co.uk
Bowood Court & Mews,B97 6AT,1527584777,https://www.adeptcarehomes.co.uk,,
Ashley Care Centre,S81 7LN,1909500541,https://www.ashleycarecentre.co.uk,,
Heath Lodge,B65 0PB,1217926586,https://ashbridgecaregroup.co.uk,admin@ashbridgecaregroup.co.uk,https://ashbridgecaregroup.co.uk
Rouse,TA7 0QA,1823698460,https://www.allerton.co.uk,user@domain.com,https://www.allerton.co.uk
362 Park Road,LE11 2HN,1163669655,https://www.freedomcare.org,,
Broughton House - Veteran Care Village,M7 4JD,1617402737,https://www.broughtonhouse.com,hub.support@broughtonhouse.com,https://www.broughtonhouse.com/contact
Wellhead Lane,BA13 3PW,1373303248,https://www.wellheadlane.co.uk,wellheadlane@virginmedia.com,https://www.wellheadlane.co.uk/contact-us
Hazelwood Gardens Nursing Home,BS9 3AE,1179500810,https://www.Hazelwoodgardens.com,hazelwoodgardens@hotmail.com,https://www.Hazelwoodgardens.com
Adderley Green Care Centre,ST2 0TN,1782337500,https://www.elysiumhealthcare.co.uk,,
Hillside House,LS6 2AY,1132787401,https://www.milewood.co.uk,Milewood-Logo_24@2x-1024x244-1-300x71.jpg,https://www.milewood.co.uk
Potter House,BA21 4RJ,1935513287,https://www.oystercarehomes.co.uk,email@email.com,https://www.oystercarehomes.co.uk
St Mary's Care Home,DH3 3PZ,1913890566,https://www.gainfordcarehomes.com/our-homes/st-marys/,admin@gainfordcarehomes.com,https://www.gainfordcarehomes.com
Portelet Grange,BH6 3PA,,https://www.porteletcare.co.uk,Addresspc@porteletcare.co.uk,https://www.porteletcare.co.uk/contact
Darland House,ME7 3AL,1634852323,https://www.medwaycommunityhealthcare.nhs.uk,Administration-Hub@2x.png,https://www.medwaycommunityhealthcare.nhs.uk
Middleshaw Hills Care Home,BB7 9GB,1200613256,https://www.crystalcarecollection.co.uk,email@email.com,https://www.crystalcarecollection.co.uk
Phoenix House,ST5 0PN,7783391247,https://www.rcdcare.co.uk,example@mysite.com,https://www.rcdcare.co.uk
Greenways,BH23 5BB,1425275697,https://www.autismwessex.org.uk,,
Rose Cottage,TN28 8BG,1797362953,https://www.mnpcare.com,info@wellgate.com,https://www.mnpcare.com
Newlands Hall,WF16 0AL,1924407247,https://www.rhcl.co.uk,,
Bassett House,SN4 7FJ,1793855415,https://www.ams-care.co.uk,,
South Moor Lodge Care Home,DN10 4LD,1427891204,https://www.jasminhealthcare.co.uk,,
Allerton Lodge,L25 7UW,1512033160,https://www.harbourhealthcare.co.uk,info@harbourhealthcare.co.uk,https://www.harbourhealthcare.co.uk/contact
Ashwood Court,SR2 8JR,1915659256,https://www.Ashwoodcares.co.uk,ashwood.admin@healthcare-uk.co,https://www.Ashwoodcares.co.uk
Highwood Care Home,EX39 3AB,1628662888,https://www.highwoodcare.co.uk,info@highwoodcare.co.uk,https://www.highwoodcare.co.uk
Birkdale Park Nursing Home,PR8 2AT,1704566066,https://www.birkdalepark.com,info@birkdalepark.co.uk,https://www.birkdalepark.com
Manor Lodge Care Home,EX8 2BS,1395266691,https://www.aiveda.co.uk,,
Arthurs Court Care Home,BA16 0JJ,1458447244,https://www.aiveda.co.uk,,
Holt House,OL16 3NT,7791002272,https://www.footprintscommunitycare.com,1@2x-100.jpg,https://www.footprintscommunitycare.com
Trelana,EX23 9EL,1288354613,https://www.sharobcare.co.uk,info@sharobcare.co.uk,https://www.sharobcare.co.uk
Hazelgrove Care Home,NG15 6DY,1159680706,https://www.milfordcare.co.uk/hazelgrove/,info@milfordcare.co.uk,https://www.milfordcare.co.uk
Leighton House,OL15 0BW,1706488120,https://www.possabilities.org.uk,callum@mccalco.com,https://www.possabilities.org.uk
Prestwood Lodge,DY7 5AN,1384877727,https://www.prestwoodcare.co.uk,enquiries@prestwoodcare.co.uk,https://www.prestwoodcare.co.uk
Fairby Grange,DA3 8ER,1474702223,https://www.fairbygrange.co.uk,enquiries@fairbygrange.co.uk,https://www.fairbygrange.co.uk
Whitchurch House,HR9 6BZ,7880952305,https://www.whitchurchhouse.co.uk/,user@domain.com,https://www.whitchurchhouse.co.uk
High View Care Services Limited,SE20 7YZ,2081254354,https://www.highviewcare.co.uk,info@highviewcare.co.uk,https://www.highviewcare.co.uk
Marina Care Home,PR9 0JL,1704533184,https://mail.marinacare.co.uk,,
The Beeches Residential Home,CT1 3NF,1227769654,https://www.carehomethebeeches.wixsite.com/my-site-2,,
Hopton Cottage Care Home,WF14 8PW,1924504071,https://www.hoptoncarecottages.co.uk,,
Crecy Care Home,DT3 5EP,8000121247,https://www.agincare.com/care-homes/dorset/crecy-care-home-weymouth,cranstonmonica351@gmail.com,https://www.agincare.com
Mayflower House,PL3 5BB,1752828100,https://www.mayflowercare.co.uk,info@mayflowercare.co.uk,https://www.mayflowercare.co.uk
Aldridge Court Nursing Home,WS9 0NN,1922455731,https://www.aldridgecourt.co.uk,,
Holly House Care Home,B27 7UQ,1217078665,https://www.jwcare.co.uk,info@jwcare.co.uk,https://www.jwcare.co.uk
Oakleigh Lodge,DY1 2ER,1384232482,https://www.oakleigh-healthcare.co.uk,,
Brambling House,CT15 7PG,1304830276,https://www.abodecarehomes.co.uk,info@abodecarehomes.co.uk,https://www.abodecarehomes.co.uk
Headroomgate,FY8 2EA,1253724326,https://www.headroomgate.com,,
Ellens Court Care Home,ME9 0NT,1795651061,https://www.inspirecaregroup.com,info@inspirecaregroup.com,https://www.inspirecaregroup.com
The Beeches Nursing Home,TR27 4AH,1736752725,https://www.thebeechescornwall.co.uk,management@thebeechescornwall.co.uk,https://www.thebeechescornwall.co.uk
Summerhill Residential Care Home,BH22 0ER,1202870935,https://www.summerhillcare.uk,,
Rose Court Care Home,RM7 0XY,1708847722,https://www.cresthavencare.com,Info@cresthavencare.com,https://www.cresthavencare.com
Lake View Lodge,ME2 1FG,7887491433,https://www.crystalcarecollection.co.uk,email@email.com,https://www.crystalcarecollection.co.uk
Willett House,BR7 6LT,2084028224,https://www.missioncare.org.uk,enquiries@missioncare.org.uk,https://www.missioncare.org.uk
Elmwood,BR1 2EN,2082491904,https://www.missioncare.org.uk/our-homes/elmwood/,enquiries@missioncare.org.uk,https://www.missioncare.org.uk
Dorset House,WR9 8DR,1905772710,https://www.rotherwood-healthcare.co.uk,logo@1x-BCarN8rE.png,https://www.rotherwood-healthcare.co.uk
Stanley Grange,PR5 0RB,1254852878,https://www.futuredirectionscic.co.uk,info@futuredirectionscic.co.uk,https://www.futuredirectionscic.co.uk
Trinity House,B78 2LA,1212723175,https://www.trinityrespiteservices.co.uk,,
Moorland Garden Nursing Home,PL20 6DA,7770965200,https://www.mgnh.co.uk,,
Park House,NG6 8SB,1159791234,https://www.springcare.org.uk,,
Avenues London - 1a Webb Road,SE3 7PL,2083051920,https://www.avenuesgroup.org.uk,,
Carlton Care Home,NG4 1JA,1159619959,https://www.carltoncarehome.co.uk,,
Abingdon,PR9 9HH,1704533135,https://www.lifeways.co.uk,,
Park Hills Private Nursing Home,OL8 4DJ,1616246671,https://www.c24helathcare.co.uk,,
1 Windmill Barns,B49 6GE,7739849045,https://www.pcsltd.org.uk,parkercareservicesltd@gmail.com,https://www.pcsltd.org.uk
The Grange,TN24 9EX,1233621824,https://www.thegrangeashford.co.uk,,
Daisy Court,CV21 3HG,1788593197,https://newdirectionsrugby.org.uk,accounts@oxygenelements.co.uk,https://newdirectionsrugby.org.uk
Five Gables Care Home,BH22 0JF,1202875130,https://www.fivegablescarehome.com,mail@fivegablescarehome.com,https://www.fivegablescarehome.com
Springfield Care Home,DH4 4TN,1915120613,https://www.springfieldcarehomes.co.uk,info@springfieldcarehomes.co.uk,https://www.springfieldcarehomes.co.uk
Duke's Court Care Home,NN8 3PN,1933445690,https://www.averyhealthcare.co.uk/care-homes/northamptonshire/wellingborough/dukes-court,,
Catherine House,TA1 2EP,1823630750,https://www.forwardsupport.co.uk,info@forwardsupport.co.uk,https://www.forwardsupport.co.uk
The Croft Care Home,BB7 9SN,1254823010,https://www.Farringtoncare.com,,
Field House Residential Care Home,PE12 8LL,1406423257,https://www.Farringtoncare.com,,
The Lawns,GL2 4QW,1452721345,https://www.thelawns.org.uk,,
Neva Manor Care Home,BS23 1YD,1934623413,https://www.nevamanorcarehome.co.uk,,
Rotherview,S60 1JY,1709559204,https://www.independenceforlife.co.uk,,
Cabrini House 1 (Diagrama Healthcare),BR6 9LB,1689891401,https://www.diagramafoundation.org.uk/adult-heathcare,info@diagrama.org.uk,https://www.diagramafoundation.org.uk
Godolphin House Care Home,TR13 8QF,1326572609,https://www.godolphincarehome.co.uk,admin@godolphincarehome.co.uk,https://www.godolphincarehome.co.uk
Cabrini House 3 (Diagrama Healthcare),BR6 9LB,1689891401,https://www.cabrini.org.uk,,
Cherry Garth,WF4 2BZ,1226755070,https://www.communityplaces.co.uk,,
The Mews,ST21 6JX,1785851185,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
Ponderosa,DN6 0HN,1405785235,https://www.cambiangroup.com,,
Laurel Place,DL14 6RG,1388337400,https://www.exemplarhc.com/care-homes/laurel-place,referrals@exemplarhc.com,https://www.exemplarhc.com
Abbeydale Residential Care Home,LS29 9QE,1943603074,https://www.abbeydalecarehome.co.uk,,
Sandbeck House Residential Home,PE25 3JX,1754766585,https://www.sandbeckhousecarehome.com,,
The Willows Care Home,SM2 5JX,2086617653,https://www.fountainlovingcare.co.uk,%20info@fountainlovingcare.co.uk,https://www.fountainlovingcare.co.uk
The Old Vicarage,SY4 2EF,1939260150,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
Briery Lodge,SY4 2EF,1939260150,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
The Coach House,SY4 2EF,1939260150,https://www.selecthealthcaregroup.com,info@select-group.co.uk,https://www.selecthealthcaregroup.com
The Willows,ST6 7EZ,1782757169,https://www.independent-support.co.uk,,
Stapely Residential and Nursing Home,L18 8BR,1517243260,https://www.liverpooljewish.com,,
Derby Heights Care Home,DE23 4BU,1332540060,https://www.averyhealthcare.co.uk/care-homes/derbyshire/derby/derby-heights/,,
Rockingham House,NN16 0EF,7585860384,https://www.vista-care.co.uk,emmamacavoy@vistacareltd.co,https://www.vista-care.co.uk
Lady Forester Community Nursing Home,TF13 6NB,1952727203,https://www.ladyforester.co.uk,,
Housing 21 - The Watermill,WS3 1SJ,3701924220,https://www.housing21.org.uk,enquiries@housing21.org.uk,https://www.housing21.org.uk/contact-us
Essington Manor Care Home,WV11 2RG,1922406596,https://www.essingtonmanorcarehome.co.uk,,
Cheriton Care Home,DT1 2EN,1305265365,https://www.agincare.com/care-homes/dorset/cheriton-care-home-dorchester/,cranstonmonica351@gmail.com,https://www.agincare.com
Oakwood Care Centre,SK15 3ET,1613032540,https://www.oakwoodcarecentre.co.uk,info@oakwoodcarecentre.co.uk,https://www.oakwoodcarecentre.co.uk
Keate House Residential Home,WA13 0QL,1925752091,https://www.keatehouse.com,enquiries@keatehouse.com,https://www.keatehouse.com
The Manor House Whickham,NE16 4AT,1914960111,https://www.hadrianhealthcare.co.uk,headoffice@hhcare.co.uk,https://www.hadrianhealthcare.co.uk
Bosworth Care Home,DT3 6HR,1305833100,https://www.bosworthcarehome.com,,
Avalon Nursing Home,TA6 3LS,1278450450,https://www.camelotcare.co.uk,avalon@camelotcare.co.uk,https://www.camelotcare.co.uk
Kidsgrove Care Solutions -  Arbour Street,ST7 1QW,7917130264,https://www.kidsgrovecaresolutions.co.uk,kidsgrovecaresolutions@yahoo.co.uk,https://www.kidsgrovecaresolutions.co.uk
Spring Street,DY9 7EL,1384566180,https://www.freetimecare.co.uk,enquiries@freetimecare.co.uk,https://www.freetimecare.co.uk
Rose Lodge,M23 1FG,1619451015,https://www.eamcaregroup.co.uk,,
Nelson Manor Care Home,BB9 9NL,1282449000,https://www.caring.uk.com,,
The Lighthouse,NE1 4PA,,https://www.priorygroup.com,communications@priorygroup.com,https://www.priorygroup.com
Genesis Care Home,SK11 8ES,1625421623,https://www.winniecare.co.uk,,
Ashfields Care Home,SK10 3DA,1625617288,https://www.winniecare.co.uk,,
79 Malmesbury Road,SN15 1PX,1249651992,https://www.cockleburyfarmhouse.co.uk,info@cockleburyfarmhouse.co.uk,https://www.cockleburyfarmhouse.co.uk
City Health Care Limited - Alderson House,HU3 2PD,1482323400,https://www.chcpcic.org.uk,,
Bridlington Manor,YO15 3LR,1262676611,https://www.bridlingtonlodge.co.uk,,
Shropshire Respite Centre,TF9 3PX,1630639534,https://www.shropshirerespitecentre.co.uk,admin@shropshirerespitecentre.co.uk,https://www.shropshirerespitecentre.co.uk
The Manse,B74 2PJ,,https://www.longmoor.care,Phil@Longmoor.Care,https://www.longmoor.care/contact-us
Oak Field,CR0 2UD,,https://www.careexpertise.co.uk,,
Alice House,BS23 2LQ,1934625640,https://www.stantoncarehomes.co.uk,,
The Poplars Care Home,TS17 8QN,1642675376,https://www.poplarsnursing.co.uk,admin@poplarsnursing.co.uk,https://www.poplarsnursing.co.uk
Jansondean Care Home,BR3 6PJ,2086507810,https://www.sagecare.co.uk/jansondean,belmar@sagecare.co.uk,https://www.sagecare.co.uk/contact
Hollands Care Home,BL4 8AL,1204574386,https://www.hollandsnursinghome.co.uk,,
Westbury Court Care Home,BA13 3JH,1373825002,https://www.countrycourtcare.co/our-homes/westbury-court-care-nursing-home/,,
Sunnyside Care Home,TA20 1EZ,1460239406,https://www.aiveda.co.uk,,
Riverside Court,YO51 9LA,1423322935,https://www.riversidecourtresidentialcarehome.net/,,
Briarcroft Care Home,TQ14 8TG,1626774681,https://www.briarcroftcarehome.co.uk,,
Camelot Care Homes Ltd,SP4 7DW,1980625498,https://www.xcelcarehomes.co.uk/camelot-care,adminconsort@xcelcare.org,https://www.xcelcarehomes.co.uk
The Paddock,TN29 9AN,1797321292,https://www.thepaddock-lydd.co.uk,enquiries@thepaddock-lydd.co.uk,https://www.thepaddock-lydd.co.uk
Elizabeth Court,DY4 7PS,1218287490,https://www.selethealthcaregroup.com,,
The Valleys Care Home,DN16 3AG,1724854863,https://www.thevalleys.lincscarehomes.co.uk,,
Exmouth House,EX8 1TS,1395275926,https://www.amicacare.co.uk,recruitment@amicacare.co.uk,https://www.amicacare.co.uk/contact
St Ives Lodge Residential Care Home,E4 7AJ,2085297952,https://www.stiveslodgecarehome.co.uk,,
Naseby Care Home,BH23 2BY,1202471096,https://www.agincare.com/care-homes/dorset/naseby-care-home-christchurch,cranstonmonica351@gmail.com,https://www.agincare.com
Branksome Park Care Centre,BH13 7BY,1202761449,https://www.branksomeparkcare.co.uk,,
The Old Rectory Retirement Home,CT2 8NJ,1227768004,https://www.theoldrectoryharbledown.co.uk,manager@theoldrectoryharbledown.co.uk,https://www.theoldrectoryharbledown.co.uk
Gladstone House,DY8 3PE,7980145915,https://www.inclusion-independence-limited.co.uk,inclusionindependenceltd@gmail.com,https://www.inclusion-independence-limited.co.uk
Lona Lodge,SM3 9NH,2086444824,https://www.lonalodge.co.uk,,
Avalon Residential Home,GL2 0RZ,1452417400,https://www.avalonresidentialhome.co.uk,info@avalonresidentialhome.co.uk,https://www.avalonresidentialhome.co.uk
Redbrick Court,DY8 5SD,1384485444,https://www.sclcare.co.uk,,
Morden Grange,BL2 1JN,1204393963,https://www.perpetualcare.co.uk,,
Gresley House Residential Home,DE11 9PN,1283212094,https://www.gresleyhouse.co.uk,,
Whitwell Park,S80 4TP,1909724800,https://www.whitwellpark.com,,
Bakewell Cottage Nursing Home,DE45 1EB,1629815220,https://www.bakewellcottage.com,,
Malvern House,LA3 1DE,1524414016,https://www.croft-malvernhealthcare.co.uk,malvernhouse@hotmail.com,https://www.croft-malvernhealthcare.co.uk
Swanland House,HU14 3PE,1482634159,https://www.swanlandhouse.co.uk,,
